
time,gFx,gFy,gFz,wx,wy,wz,Bx,By,Bz,
3.194239,-0.0596,1.0246,-0.0794,-0.0060,-0.0017,-0.0042,13.2227,-41.5106,14.2441,
3.197958,-0.0596,1.0246,-0.0794,-0.0060,-0.0017,-0.0042,11.8160,-41.4617,15.7003,
3.218552,-0.0596,1.0246,-0.0794,-0.0060,-0.0017,-0.0042,11.6837,-42.2894,14.5276,
3.242089,-0.0596,1.0246,-0.0794,-0.0060,-0.0017,-0.0042,12.7637,-41.6384,14.8307,
3.251100,-0.0642,1.0253,-0.0744,-0.0060,-0.0017,-0.0042,12.7637,-41.6384,14.8307,
3.253516,-0.0642,1.0253,-0.0744,-0.0060,-0.0017,-0.0042,12.7637,-41.6384,14.8307,
3.258410,-0.0642,1.0253,-0.0744,-0.0060,-0.0017,-0.0042,13.3685,-41.1008,14.8318,
3.267327,-0.0642,1.0253,-0.0744,-0.0069,0.0000,0.0030,13.3685,-41.1008,14.8318,
3.277665,-0.0642,1.0253,-0.0744,-0.0069,0.0000,0.0030,12.8096,-42.3557,15.1388,
3.297812,-0.0642,1.0253,-0.0744,-0.0069,0.0000,0.0030,12.1427,-42.1616,13.9411,
3.308208,-0.0652,1.0249,-0.0770,-0.0069,0.0000,0.0030,12.1427,-42.1616,13.9411,
3.309316,-0.0652,1.0249,-0.0770,-0.0069,0.0000,0.0030,12.1427,-42.1616,13.9411,
3.319946,-0.0652,1.0249,-0.0770,-0.0069,0.0000,0.0030,11.8700,-42.7274,14.6856,
3.328515,-0.0652,1.0249,-0.0770,-0.0021,-0.0009,-0.0002,11.8700,-42.7274,14.6856,
3.341314,-0.0652,1.0249,-0.0770,-0.0021,-0.0009,-0.0002,12.1481,-42.1664,14.2372,
3.361387,-0.0652,1.0249,-0.0770,-0.0021,-0.0009,-0.0002,12.0590,-40.4636,14.6526,
3.368059,-0.0652,1.0249,-0.0770,-0.0021,-0.0009,-0.0002,12.0590,-40.4636,14.6526,
3.369694,-0.0621,1.0241,-0.0796,-0.0021,-0.0009,-0.0002,12.0590,-40.4636,14.6526,
3.378294,-0.0621,1.0241,-0.0796,-0.0021,-0.0009,-0.0002,12.8690,-41.1926,13.1976,
3.386659,-0.0621,1.0241,-0.0796,-0.0038,0.0009,0.0074,12.8690,-41.1926,13.1976,
3.400695,-0.0621,1.0241,-0.0796,-0.0038,0.0009,0.0074,13.0040,-42.8009,15.7408,
3.420974,-0.0621,1.0241,-0.0796,-0.0038,0.0009,0.0074,11.5514,-42.7112,14.6802,
3.426491,-0.0621,1.0241,-0.0796,-0.0038,0.0009,0.0074,11.5514,-42.7112,14.6802,
3.444175,-0.0621,1.0241,-0.0796,-0.0038,0.0009,0.0074,13.2767,-42.7763,13.2294,
3.450837,-0.0579,1.0241,-0.0749,-0.0038,0.0009,0.0074,13.2767,-42.7763,13.2294,
3.461147,-0.0579,1.0241,-0.0749,-0.0038,0.0009,0.0074,11.6513,-41.8547,14.0763,
3.466564,-0.0579,1.0241,-0.0749,0.0019,-0.0012,0.0038,11.6513,-41.8547,14.0763,
3.481977,-0.0579,1.0241,-0.0749,0.0019,-0.0012,0.0038,13.0526,-41.3576,14.0910,
3.489412,-0.0579,1.0241,-0.0749,0.0019,-0.0012,0.0038,13.0526,-41.3576,14.0910,
3.498776,-0.0579,1.0241,-0.0749,0.0019,-0.0012,0.0038,11.5001,-41.7185,14.9595,
3.505736,-0.0617,1.0238,-0.0839,0.0019,-0.0012,0.0038,11.5001,-41.7185,14.9595,
3.518344,-0.0617,1.0238,-0.0839,0.0019,-0.0012,0.0038,9.9530,-42.3548,15.2406,
3.530979,-0.0617,1.0238,-0.0839,-0.0039,0.0014,0.0036,9.9530,-42.3548,15.2406,
3.540298,-0.0617,1.0238,-0.0839,-0.0039,0.0014,0.0036,12.4856,-42.1994,15.2790,
3.544789,-0.0617,1.0238,-0.0839,-0.0039,0.0014,0.0036,12.4856,-42.1994,15.2790,
3.563089,-0.0617,1.0238,-0.0839,-0.0039,0.0014,0.0036,12.0212,-42.8636,13.8024,
3.569511,-0.0607,1.0244,-0.0774,-0.0039,0.0014,0.0036,12.0212,-42.8636,13.8024,
3.580012,-0.0607,1.0244,-0.0774,-0.0039,0.0014,0.0036,12.1724,-42.4586,14.6862,
3.599265,-0.0607,1.0244,-0.0774,-0.0039,0.0014,0.0036,13.1444,-42.6569,15.1490,
3.606305,-0.0607,1.0244,-0.0774,-0.0197,0.0012,0.0040,13.1444,-42.6569,15.1490,
3.608715,-0.0607,1.0244,-0.0774,-0.0197,0.0012,0.0040,13.1444,-42.6569,15.1490,
3.622249,-0.0607,1.0244,-0.0774,-0.0197,0.0012,0.0040,11.1815,-41.5670,15.3958,
3.642123,-0.0607,1.0244,-0.0774,-0.0197,0.0012,0.0040,12.2858,-41.6141,14.8226,
3.647313,-0.0575,1.0244,-0.0713,-0.0197,0.0012,0.0040,12.2858,-41.6141,14.8226,
3.659347,-0.0575,1.0244,-0.0713,-0.0197,0.0012,0.0040,12.1319,-41.7461,14.6742,
3.664068,-0.0575,1.0244,-0.0713,-0.0046,-0.0005,0.0008,12.1319,-41.7461,14.6742,
3.666751,-0.0575,1.0244,-0.0713,-0.0046,-0.0005,0.0008,12.1319,-41.7461,14.6742,
3.678311,-0.0575,1.0244,-0.0713,-0.0046,-0.0005,0.0008,10.7144,-42.0935,14.2130,
3.699005,-0.0575,1.0244,-0.0713,-0.0046,-0.0005,0.0008,12.3911,-41.1683,13.1895,
3.701586,-0.0620,1.0248,-0.0818,-0.0046,-0.0005,0.0008,12.3911,-41.1683,13.1895,
3.720843,-0.0620,1.0248,-0.0818,-0.0046,-0.0005,0.0008,11.1734,-41.8304,14.0682,
3.723427,-0.0620,1.0248,-0.0818,-0.0046,-0.0005,0.0008,11.1734,-41.8304,14.0682,
3.724359,-0.0620,1.0248,-0.0818,-0.0012,-0.0008,0.0035,11.1734,-41.8304,14.0682,
3.741701,-0.0620,1.0248,-0.0818,-0.0012,-0.0008,0.0035,12.4829,-42.4676,14.2475,
3.758417,-0.0620,1.0248,-0.0818,-0.0012,-0.0008,0.0035,11.6594,-41.8619,14.5204,
3.778762,-0.0620,1.0248,-0.0818,-0.0012,-0.0008,0.0035,11.2058,-42.2651,14.5195,
3.782364,-0.0570,1.0237,-0.0805,-0.0012,-0.0008,0.0035,11.2058,-42.2651,14.5195,
3.785305,-0.0570,1.0237,-0.0805,-0.0012,-0.0008,0.0035,11.2058,-42.2651,14.5195,
3.801489,-0.0570,1.0237,-0.0805,-0.0012,-0.0008,0.0035,11.0519,-42.1265,15.2547,
3.802915,-0.0570,1.0237,-0.0805,-0.0201,-0.0014,-0.0008,11.0519,-42.1265,15.2547,
3.824157,-0.0570,1.0237,-0.0805,-0.0201,-0.0014,-0.0008,12.1805,-42.7364,14.2469,
3.844264,-0.0570,1.0237,-0.0805,-0.0201,-0.0014,-0.0008,12.1805,-42.7364,14.2469,
3.846259,-0.0570,1.0237,-0.0805,-0.0201,-0.0014,-0.0008,12.3587,-42.8966,14.8441,
3.847633,-0.0622,1.0245,-0.0720,-0.0201,-0.0014,-0.0008,12.3587,-42.8966,14.8441,
3.862652,-0.0622,1.0245,-0.0720,-0.0201,-0.0014,-0.0008,12.1238,-41.7389,14.2300,
3.865064,-0.0622,1.0245,-0.0720,-0.0025,-0.0016,-0.0023,12.1238,-41.7389,14.2300,
3.882619,-0.0622,1.0245,-0.0720,-0.0025,-0.0016,-0.0023,11.6702,-41.8715,15.1126,
3.902559,-0.0622,1.0245,-0.0720,-0.0025,-0.0016,-0.0023,11.7998,-41.7179,13.9285,
3.906129,-0.0590,1.0237,-0.0832,-0.0025,-0.0016,-0.0023,11.7998,-41.7179,13.9285,
3.908251,-0.0590,1.0237,-0.0832,-0.0025,-0.0016,-0.0023,11.7998,-41.7179,13.9285,
3.920597,-0.0590,1.0237,-0.0832,-0.0025,-0.0016,-0.0023,12.4721,-42.4580,13.6552,
3.923903,-0.0590,1.0237,-0.0832,-0.0138,-0.0008,0.0013,12.4721,-42.4580,13.6552,
3.941205,-0.0590,1.0237,-0.0832,-0.0138,-0.0008,0.0013,11.6999,-42.5744,14.5324,
3.965774,-0.0590,1.0237,-0.0832,-0.0138,-0.0008,0.0013,12.4235,-41.7383,13.1991,
3.974520,-0.0590,1.0237,-0.0832,-0.0138,-0.0008,0.0013,12.4235,-41.7383,13.1991,
3.980583,-0.0636,1.0247,-0.0693,-0.0138,-0.0008,0.0013,12.4235,-41.7383,13.1991,
3.984756,-0.0636,1.0247,-0.0693,-0.0138,-0.0008,0.0013,12.4613,-42.1778,13.9465,
4.000324,-0.0636,1.0247,-0.0693,-0.0138,-0.0008,0.0013,10.8548,-41.8142,14.0628,
4.004969,-0.0636,1.0247,-0.0693,-0.0048,0.0015,0.0027,10.8548,-41.8142,14.0628,
4.020701,-0.0636,1.0247,-0.0693,-0.0048,0.0015,0.0027,10.8548,-41.8142,14.0628,
4.025498,-0.0636,1.0247,-0.0693,-0.0048,0.0015,0.0027,12.0023,-42.3056,14.5331,
4.047742,-0.0636,1.0247,-0.0693,-0.0048,0.0015,0.0027,11.4758,-41.6969,13.6270,
4.052903,-0.0542,1.0241,-0.0769,-0.0048,0.0015,0.0027,11.4758,-41.6969,13.6270,
4.059165,-0.0542,1.0241,-0.0769,-0.0048,0.0015,0.0027,12.7232,-41.3318,13.4934,
4.062121,-0.0542,1.0241,-0.0769,-0.0065,-0.0048,-0.0015,12.7232,-41.3318,13.4934,
4.081137,-0.0542,1.0241,-0.0769,-0.0065,-0.0048,-0.0015,12.7232,-41.3318,13.4934,
4.085216,-0.0542,1.0241,-0.0769,-0.0065,-0.0048,-0.0015,11.8538,-42.4424,14.6808,
4.099189,-0.0572,1.0238,-0.0787,-0.0065,-0.0048,-0.0015,11.8538,-42.4424,14.6808,
4.103105,-0.0572,1.0238,-0.0787,-0.0065,-0.0048,-0.0015,10.7657,-42.6803,15.2589,
4.118865,-0.0572,1.0238,-0.0787,-0.0065,-0.0048,-0.0015,10.0718,-41.7857,14.7896,
4.147859,-0.0572,1.0238,-0.0787,-0.0082,-0.0097,-0.0028,10.0718,-41.7857,14.7896,
4.157542,-0.0572,1.0238,-0.0787,-0.0082,-0.0097,-0.0028,10.0718,-41.7857,14.7896,
4.164005,-0.0572,1.0238,-0.0787,-0.0082,-0.0097,-0.0028,12.4613,-42.1778,13.9465,
4.169437,-0.0572,1.0238,-0.0787,-0.0082,-0.0097,-0.0028,11.7998,-41.7179,13.9285,
4.179381,-0.0589,1.0241,-0.0712,-0.0082,-0.0097,-0.0028,11.7998,-41.7179,13.9285,
4.183211,-0.0589,1.0241,-0.0712,-0.0082,-0.0097,-0.0028,11.1437,-40.9922,15.0901,
4.195468,-0.0589,1.0241,-0.0712,-0.0095,-0.0151,-0.0022,11.1437,-40.9922,15.0901,
4.198349,-0.0589,1.0241,-0.0712,-0.0095,-0.0151,-0.0022,11.1437,-40.9922,15.0901,
4.199553,-0.0589,1.0241,-0.0712,-0.0095,-0.0151,-0.0022,11.6945,-42.2990,15.1198,
4.219159,-0.0589,1.0241,-0.0712,-0.0095,-0.0151,-0.0022,11.6243,-41.5601,13.4793,
4.236377,-0.0610,1.0246,-0.0738,-0.0095,-0.0151,-0.0022,11.6243,-41.5601,13.4793,
4.240798,-0.0610,1.0246,-0.0738,-0.0095,-0.0151,-0.0022,12.7853,-42.3341,13.8063,
4.260900,-0.0610,1.0246,-0.0738,0.0003,-0.0145,-0.0013,12.7853,-42.3341,13.8063,
4.266747,-0.0610,1.0246,-0.0738,0.0003,-0.0145,-0.0013,12.7853,-42.3341,13.8063,
4.275341,-0.0610,1.0246,-0.0738,0.0003,-0.0145,-0.0013,12.4667,-42.1826,14.2426,
4.281382,-0.0610,1.0246,-0.0738,0.0003,-0.0145,-0.0013,13.2686,-42.4985,13.6688,
4.300627,-0.0610,1.0246,-0.0738,0.0003,-0.0145,-0.0013,11.1572,-43.9790,15.2859,
4.314426,-0.0612,1.0243,-0.0802,0.0003,-0.0145,-0.0013,11.1572,-43.9790,15.2859,
4.315961,-0.0612,1.0243,-0.0802,0.0003,-0.0145,-0.0013,11.1572,-43.9790,15.2859,
4.318817,-0.0612,1.0243,-0.0802,0.0003,-0.0145,-0.0013,12.3074,-42.3098,13.7982,
4.333092,-0.0612,1.0243,-0.0802,-0.0054,-0.0115,-0.0015,12.3074,-42.3098,13.7982,
4.338884,-0.0612,1.0243,-0.0802,-0.0054,-0.0115,-0.0015,12.9689,-42.4991,14.6997,
4.361944,-0.0612,1.0243,-0.0802,-0.0054,-0.0115,-0.0015,12.7421,-41.3486,14.5298,
4.375604,-0.0612,1.0243,-0.0802,-0.0054,-0.0115,-0.0015,12.7421,-41.3486,14.5298,
4.378140,-0.0618,1.0241,-0.0768,-0.0054,-0.0115,-0.0015,12.7421,-41.3486,14.5298,
4.380151,-0.0618,1.0241,-0.0768,-0.0054,-0.0115,-0.0015,12.3263,-42.3266,14.8346,
4.396873,-0.0618,1.0241,-0.0768,0.0005,-0.0047,-0.0008,12.3263,-42.3266,14.8346,
4.399778,-0.0618,1.0241,-0.0768,0.0005,-0.0047,-0.0008,10.5389,-41.5298,15.0890,
4.420137,-0.0618,1.0241,-0.0768,0.0005,-0.0047,-0.0008,12.8825,-41.2046,13.9378,
4.438581,-0.0620,1.0242,-0.0850,0.0005,-0.0047,-0.0008,12.8825,-41.2046,13.9378,
4.448423,-0.0620,1.0242,-0.0850,0.0005,-0.0047,-0.0008,12.8825,-41.2046,13.9378,
4.454294,-0.0620,1.0242,-0.0850,0.0005,-0.0047,-0.0008,10.8521,-41.5412,14.7982,
4.457132,-0.0620,1.0242,-0.0850,-0.0113,-0.0011,-0.0005,10.8521,-41.5412,14.7982,
4.459838,-0.0620,1.0242,-0.0850,-0.0113,-0.0011,-0.0005,10.7576,-42.9437,13.9312,
4.479957,-0.0620,1.0242,-0.0850,-0.0113,-0.0011,-0.0005,11.6594,-41.8619,14.5204,
4.493714,-0.0620,1.0242,-0.0850,-0.0113,-0.0011,-0.0005,11.6594,-41.8619,14.5204,
4.499450,-0.0620,1.0242,-0.0850,-0.0113,-0.0011,-0.0005,12.1805,-42.7364,14.2469,
4.512176,-0.0538,1.0239,-0.0632,-0.0113,-0.0011,-0.0005,12.1805,-42.7364,14.2469,
4.518219,-0.0538,1.0239,-0.0632,-0.0113,-0.0011,-0.0005,12.4397,-41.4821,14.9709,
4.531142,-0.0538,1.0239,-0.0632,-0.0180,-0.0128,0.0021,12.4397,-41.4821,14.9709,
4.540747,-0.0538,1.0239,-0.0632,-0.0180,-0.0128,0.0021,12.9554,-42.4871,13.9594,
4.586424,-0.0538,1.0239,-0.0632,-0.0180,-0.0128,0.0021,12.9554,-42.4871,13.9594,
4.589588,-0.0538,1.0239,-0.0632,-0.0180,-0.0128,0.0021,12.9473,-41.8034,15.7241,
4.593554,-0.0538,1.0239,-0.0632,-0.0180,-0.0128,0.0021,14.0597,-42.2636,14.2697,
4.601161,-0.0574,1.0240,-0.0694,-0.0180,-0.0128,0.0021,14.0597,-42.2636,14.2697,
4.608340,-0.0574,1.0240,-0.0694,0.0004,-0.0317,0.0014,14.0597,-42.2636,14.2697,
4.614977,-0.0574,1.0240,-0.0694,0.0004,-0.0317,0.0014,13.4279,-42.3713,14.1132,
4.618827,-0.0574,1.0240,-0.0694,0.0004,-0.0317,0.0014,13.4279,-42.3713,14.1132,
4.620927,-0.0574,1.0240,-0.0694,0.0004,-0.0317,0.0014,11.8241,-42.1454,13.9357,
4.630807,-0.0583,1.0247,-0.0766,0.0004,-0.0317,0.0014,11.8241,-42.1454,13.9357,
4.639805,-0.0583,1.0247,-0.0766,0.0004,-0.0317,0.0014,12.2291,-41.0225,13.4805,
4.660261,-0.0583,1.0247,-0.0766,0.0004,-0.0317,0.0014,12.1454,-42.4346,13.2057,
4.674049,-0.0583,1.0247,-0.0766,-0.0157,-0.0351,0.0031,12.1454,-42.4346,13.2057,
4.678244,-0.0583,1.0247,-0.0766,-0.0157,-0.0351,0.0031,12.1454,-42.4346,13.2057,
4.682051,-0.0583,1.0247,-0.0766,-0.0157,-0.0351,0.0031,13.9706,-43.9415,12.8152,
4.698317,-0.0583,1.0247,-0.0766,-0.0157,-0.0351,0.0031,11.6702,-41.8715,15.1126,
4.708772,-0.0574,1.0240,-0.0716,-0.0157,-0.0351,0.0031,11.6702,-41.8715,15.1126,
4.719164,-0.0574,1.0240,-0.0716,-0.0157,-0.0351,0.0031,11.5190,-42.6824,12.9036,
4.729162,-0.0574,1.0240,-0.0716,-0.0157,-0.0351,0.0031,11.5190,-42.6824,12.9036,
4.733321,-0.0574,1.0240,-0.0716,-0.0044,-0.0338,-0.0001,11.5190,-42.6824,12.9036,
4.741985,-0.0574,1.0240,-0.0716,-0.0044,-0.0338,-0.0001,10.6523,-40.6853,15.2253,
4.759024,-0.0574,1.0240,-0.0716,-0.0044,-0.0338,-0.0001,13.1795,-43.3646,14.8649,
4.770158,-0.0508,1.0235,-0.0713,-0.0044,-0.0338,-0.0001,13.1795,-43.3646,14.8649,
4.779461,-0.0508,1.0235,-0.0713,-0.0044,-0.0338,-0.0001,12.0185,-42.5906,14.5378,
4.791043,-0.0508,1.0235,-0.0713,-0.0044,-0.0338,-0.0001,12.0185,-42.5906,14.5378,
4.796755,-0.0508,1.0235,-0.0713,-0.0057,-0.0434,-0.0074,12.0185,-42.5906,14.5378,
4.799467,-0.0508,1.0235,-0.0713,-0.0057,-0.0434,-0.0074,11.1572,-41.5454,14.0634,
4.818357,-0.0508,1.0235,-0.0713,-0.0057,-0.0434,-0.0074,12.3830,-40.4846,14.9541,
4.840383,-0.0508,1.0235,-0.0713,-0.0057,-0.0434,-0.0074,11.5001,-41.7185,14.9595,
4.848288,-0.0655,1.0266,-0.0676,-0.0057,-0.0434,-0.0074,11.5001,-41.7185,14.9595,
4.850952,-0.0655,1.0266,-0.0676,-0.0057,-0.0434,-0.0074,11.5001,-41.7185,14.9595,
4.859357,-0.0655,1.0266,-0.0676,-0.0057,-0.0434,-0.0074,11.6702,-41.8715,15.1126,
4.868183,-0.0655,1.0266,-0.0676,-0.0048,-0.0575,0.0057,11.6702,-41.8715,15.1126,
4.879068,-0.0655,1.0266,-0.0676,-0.0048,-0.0575,0.0057,11.7863,-41.1647,14.9553,
4.901328,-0.0655,1.0266,-0.0676,-0.0048,-0.0575,0.0057,12.1373,-41.7509,14.9703,
4.913063,-0.0655,1.0266,-0.0676,-0.0048,-0.0575,0.0057,12.1373,-41.7509,14.9703,
4.918474,-0.0498,1.0243,-0.0713,-0.0048,-0.0575,0.0057,12.1373,-41.7509,14.9703,
4.922912,-0.0498,1.0243,-0.0713,-0.0048,-0.0575,0.0057,12.2966,-41.8943,14.5312,
4.928904,-0.0498,1.0243,-0.0713,-0.0219,-0.0808,0.0044,12.2966,-41.8943,14.5312,
4.940087,-0.0498,1.0243,-0.0713,-0.0219,-0.0808,0.0044,12.8663,-43.3532,15.1555,
4.959955,-0.0498,1.0243,-0.0713,-0.0219,-0.0808,0.0044,12.9743,-42.5039,14.9958,
4.966092,-0.0596,1.0265,-0.0525,-0.0219,-0.0808,0.0044,12.9743,-42.5039,14.9958,
4.971429,-0.0596,1.0265,-0.0525,-0.0219,-0.0808,0.0044,12.9743,-42.5039,14.9958,
4.979361,-0.0596,1.0265,-0.0525,-0.0219,-0.0808,0.0044,11.5190,-41.7353,15.9958,
4.986194,-0.0596,1.0265,-0.0525,0.0027,-0.1040,0.0112,11.5190,-41.7353,15.9958,
4.998723,-0.0596,1.0265,-0.0525,0.0027,-0.1040,0.0112,14.3162,-41.2775,13.9621,
5.019892,-0.0596,1.0265,-0.0525,0.0027,-0.1040,0.0112,11.9888,-42.2936,13.7928,
5.026530,-0.0596,1.0265,-0.0525,0.0027,-0.1040,0.0112,11.9888,-42.2936,13.7928,
5.041692,-0.0596,1.0265,-0.0525,0.0027,-0.1040,0.0112,12.0077,-42.3104,14.8292,
5.048189,-0.0463,1.0221,-0.0742,0.0027,-0.1040,0.0112,12.0077,-42.3104,14.8292,
5.058232,-0.0463,1.0221,-0.0742,0.0027,-0.1040,0.0112,14.0786,-42.2804,15.3060,
5.065750,-0.0463,1.0221,-0.0742,-0.0159,-0.1307,0.0075,14.0786,-42.2804,15.3060,
5.079214,-0.0463,1.0221,-0.0742,-0.0159,-0.1307,0.0075,13.3847,-41.3858,14.8367,
5.085136,-0.0463,1.0221,-0.0742,-0.0159,-0.1307,0.0075,13.3847,-41.3858,14.8367,
5.098851,-0.0463,1.0221,-0.0742,-0.0159,-0.1307,0.0075,12.8879,-41.2094,14.2339,
5.107535,-0.0570,1.0230,-0.0663,-0.0159,-0.1307,0.0075,12.8879,-41.2094,14.2339,
5.119469,-0.0570,1.0230,-0.0663,-0.0159,-0.1307,0.0075,11.7323,-43.2797,14.1003,
5.124957,-0.0570,1.0230,-0.0663,0.0006,-0.1429,0.0066,11.7323,-43.2797,14.1003,
5.139478,-0.0570,1.0230,-0.0663,0.0006,-0.1429,0.0066,11.5784,-43.4117,13.9519,
5.145027,-0.0570,1.0230,-0.0663,0.0006,-0.1429,0.0066,11.5784,-43.4117,13.9519,
5.159662,-0.0570,1.0230,-0.0663,0.0006,-0.1429,0.0066,12.1562,-42.1736,14.6814,
5.163652,-0.0546,1.0237,-0.0799,0.0006,-0.1429,0.0066,12.1562,-42.1736,14.6814,
5.179551,-0.0546,1.0237,-0.0799,0.0006,-0.1429,0.0066,13.8599,-41.6783,13.8132,
5.198652,-0.0546,1.0237,-0.0799,0.0006,-0.1429,0.0066,12.2291,-41.0225,13.4805,
5.208804,-0.0546,1.0237,-0.0799,-0.0307,-0.1479,0.0047,12.2291,-41.0225,13.4805,
5.212410,-0.0546,1.0237,-0.0799,-0.0307,-0.1479,0.0047,12.2291,-41.0225,13.4805,
5.219344,-0.0546,1.0237,-0.0799,-0.0307,-0.1479,0.0047,13.5764,-42.2345,13.9654,
5.238938,-0.0546,1.0237,-0.0799,-0.0307,-0.1479,0.0047,12.7637,-41.6384,14.8307,
5.243180,-0.0617,1.0241,-0.0667,-0.0307,-0.1479,0.0047,12.7637,-41.6384,14.8307,
5.260075,-0.0617,1.0241,-0.0667,-0.0307,-0.1479,0.0047,12.5153,-43.0376,14.2570,
5.265601,-0.0617,1.0241,-0.0667,-0.0062,-0.1471,0.0001,12.5153,-43.0376,14.2570,
5.268305,-0.0617,1.0241,-0.0667,-0.0062,-0.1471,0.0001,12.5153,-43.0376,14.2570,
5.278571,-0.0617,1.0241,-0.0667,-0.0062,-0.1471,0.0001,13.5953,-42.7925,13.2348,
5.298851,-0.0617,1.0241,-0.0667,-0.0062,-0.1471,0.0001,12.8285,-40.4801,13.1856,
5.304474,-0.0593,1.0248,-0.0725,-0.0062,-0.1471,0.0001,12.8285,-40.4801,13.1856,
5.319448,-0.0593,1.0248,-0.0725,-0.0062,-0.1471,0.0001,13.2146,-41.7740,12.9165,
5.326155,-0.0593,1.0248,-0.0725,-0.0062,-0.1471,0.0001,13.2146,-41.7740,12.9165,
5.328605,-0.0593,1.0248,-0.0725,-0.0167,-0.1471,-0.0021,13.2146,-41.7740,12.9165,
5.341959,-0.0593,1.0248,-0.0725,-0.0167,-0.1471,-0.0021,13.8599,-41.6783,13.8132,
5.365084,-0.0593,1.0248,-0.0725,-0.0167,-0.1471,-0.0021,11.6891,-42.8354,13.0567,
5.380205,-0.0593,1.0248,-0.0725,-0.0167,-0.1471,-0.0021,12.8663,-41.4608,12.1660,
5.384906,-0.0583,1.0247,-0.0711,-0.0167,-0.1471,-0.0021,12.8663,-41.4608,12.1660,
5.387088,-0.0583,1.0247,-0.0711,-0.0167,-0.1471,-0.0021,12.8663,-41.4608,12.1660,
5.398457,-0.0583,1.0247,-0.0711,-0.0167,-0.1471,-0.0021,13.1066,-42.6233,13.0762,
5.402552,-0.0583,1.0247,-0.0711,-0.0164,-0.1521,0.0002,13.1066,-42.6233,13.0762,
5.421953,-0.0583,1.0247,-0.0711,-0.0164,-0.1521,0.0002,13.0526,-41.3576,14.0910,
5.490500,-0.0698,1.0245,-0.0735,-0.0164,-0.1521,0.0002,13.0526,-41.3576,14.0910,
5.498832,-0.0698,1.0245,-0.0735,-0.0164,-0.1521,0.0002,13.2146,-41.7740,12.9165,
5.506136,-0.0698,1.0245,-0.0735,-0.0164,-0.1521,0.0002,13.2146,-41.7740,12.9165,
5.512434,-0.0698,1.0245,-0.0735,-0.0164,-0.1521,0.0002,13.0850,-41.9276,14.1006,
5.517329,-0.0698,1.0245,-0.0735,-0.0164,-0.1521,0.0002,13.2551,-42.4865,12.9285,
5.520615,-0.0698,1.0245,-0.0735,-0.0056,-0.1525,0.0080,13.2551,-42.4865,12.9285,
5.522343,-0.0698,1.0245,-0.0735,-0.0056,-0.1525,0.0080,13.5764,-42.2345,13.9654,
5.524221,-0.0505,1.0227,-0.0848,-0.0056,-0.1525,0.0080,13.5764,-42.2345,13.9654,
5.526441,-0.0505,1.0227,-0.0848,-0.0056,-0.1525,0.0080,13.5764,-42.2345,13.9654,
5.527870,-0.0505,1.0227,-0.0848,-0.0056,-0.1525,0.0080,13.2605,-42.4913,13.2246,
5.529645,-0.0505,1.0227,-0.0848,-0.0632,-0.1540,0.0074,13.2605,-42.4913,13.2246,
5.540464,-0.0505,1.0227,-0.0848,-0.0632,-0.1540,0.0074,12.1535,-42.4418,13.6498,
5.559746,-0.0505,1.0227,-0.0848,-0.0632,-0.1540,0.0074,12.1535,-42.4418,13.6498,
5.562612,-0.0505,1.0227,-0.0848,-0.0632,-0.1540,0.0074,14.5187,-42.4064,12.7997,
5.578620,-0.0505,1.0227,-0.0848,-0.0632,-0.1540,0.0074,14.4566,-41.4041,12.4867,
5.581627,-0.0532,1.0268,-0.0325,-0.0632,-0.1540,0.0074,14.4566,-41.4041,12.4867,
5.598833,-0.0532,1.0268,-0.0325,-0.0632,-0.1540,0.0074,13.2983,-40.0913,14.0748,
5.601666,-0.0532,1.0268,-0.0325,-0.0438,-0.1795,0.0031,13.2983,-40.0913,14.0748,
5.619549,-0.0532,1.0268,-0.0325,-0.0438,-0.1795,0.0031,13.2983,-40.0913,14.0748,
5.623633,-0.0532,1.0268,-0.0325,-0.0438,-0.1795,0.0031,13.1795,-43.9058,13.0978,
5.674877,-0.0532,1.0268,-0.0325,-0.0438,-0.1795,0.0031,13.2281,-41.7860,13.6567,
5.684560,-0.0513,1.0241,-0.0584,-0.0438,-0.1795,0.0031,13.2281,-41.7860,13.6567,
5.691575,-0.0513,1.0241,-0.0584,-0.0438,-0.1795,0.0031,13.4981,-41.4884,11.8808,
5.697677,-0.0513,1.0241,-0.0584,-0.0170,-0.2082,-0.0019,13.4981,-41.4884,11.8808,
5.701034,-0.0513,1.0241,-0.0584,-0.0170,-0.2082,-0.0019,13.4981,-41.4884,11.8808,
5.703182,-0.0513,1.0241,-0.0584,-0.0170,-0.2082,-0.0019,13.1606,-41.4554,10.8390,
5.705450,-0.0555,1.0209,-0.0497,-0.0170,-0.2082,-0.0019,13.1606,-41.4554,10.8390,
5.707390,-0.0555,1.0209,-0.0497,-0.0170,-0.2082,-0.0019,13.1039,-42.8915,12.0447,
5.717749,-0.0555,1.0209,-0.0497,-0.0170,-0.2082,-0.0019,15.0965,-41.8448,11.3203,
5.737607,-0.0555,1.0209,-0.0497,-0.0244,-0.2344,-0.0014,15.0965,-41.8448,11.3203,
5.742010,-0.0555,1.0209,-0.0497,-0.0244,-0.2344,-0.0014,15.0965,-41.8448,11.3203,
5.745174,-0.0555,1.0209,-0.0497,-0.0244,-0.2344,-0.0014,14.2352,-42.6920,13.8354,
